Title	Venue	Year	Authors
Efficient Scalable Verification of LTL Specifications.	ICSE (1)	2015	["Luciano Baresi", "Mohammad Mehdi Pourhashem Kallehbasti", "Matteo Rossi"]
Ekstazi: Lightweight Test Selection.	ICSE (2)	2015	["Milos Gligoric", "Lamyaa Eloussi", "Darko Marinov"]
TesMa and CATG: Automated Test Generation Tools for Models of Enterprise Applications.	ICSE (2)	2015	["Haruto Tanno", "Xiaojing Zhang", "Takashi Hoshino", "Koushik Sen"]
StressCloud: A Tool for Analysing Performance and Energy Consumption of Cloud Applications.	ICSE (2)	2015	["Feifei Chen", "John C. Grundy", "Jean-Guy Schneider", "Yun Yang", "Qiang He"]
Empirical Study Towards a Leading Indicator for Cost of Formal Software Verification.	ICSE (1)	2015	["Daniel Matichuk", "Toby C. Murray", "June Andronick", "D. Ross Jeffery", "Gerwin Klein", "Mark Staples"]
Analysis of Android Inter-App Security Vulnerabilities Using COVERT.	ICSE (2)	2015	["Alireza Sadeghi", "Hamid Bagheri", "Sam Malek"]
Ariadne: Topology Aware Adaptive Security for Cyber-Physical Systems.	ICSE (2)	2015	["Christos Tsigkanos", "Liliana Pasquale", "Carlo Ghezzi", "Bashar Nuseibeh"]
Security Toolbox for Detecting Novel and Sophisticated Android Malware.	ICSE (2)	2015	["Benjamin Holland", "Tom Deering", "Suresh Kothari", "Jon Mathews", "Nikhil Ranade"]
Specifying Event-Based Systems with a Counting Fluent Temporal Logic.	ICSE (1)	2015	["Germ\u00e1n Regis", "Renzo Degiovanni", "Nicol\u00e1s D'Ippolito", "Nazareno Aguirre"]
VERMEER: A Tool for Tracing and Explaining Faulty C Programs.	ICSE (2)	2015	["Daniel Schwartz-Narbonne", "Chanseok Oh", "Martin Sch\u00e4f", "Thomas Wies"]
JRebel.Android: Runtime Class- and Resource Reloading for Android.	ICSE (2)	2015	["Rein Raudj\u00e4rv", "Allan Raundahl Gregersen"]
Coexecutability for Efficient Verification of Data Model Updates.	ICSE (1)	2015	["Ivan Bocic", "Tevfik Bultan"]
FormTester: Effective Integration of Model-Based and Manually Specified Test Cases.	ICSE (2)	2015	["Rahul Dixit", "Christof Lutteroth", "Gerald Weber"]
Mining Temporal Properties of Data Invariants.	ICSE (2)	2015	["Caroline Lemieux"]
Profiling Kernels Behavior to Improve CPU / GPU Interactions.	ICSE (2)	2015	["Ronie Salgado"]
Assert Use in GitHub Projects.	ICSE (1)	2015	["Casey Casalnuovo", "Premkumar T. Devanbu", "Abilio Oliveira", "Vladimir Filkov", "Baishakhi Ray"]
Fast and Precise Statistical Code Completion.	ICSE (2)	2015	["Pascal Roos"]
A Combined Technique of GUI Ripping and Input Perturbation Testing for Android Apps.	ICSE (2)	2015	["Gennaro Imparato"]
Enabling Testing of Android Apps.	ICSE (2)	2015	["Mario Linares V\u00e1squez"]
An Approach to Detect Android Antipatterns.	ICSE (2)	2015	["Geoffrey Hecht"]
A Programming Model for Sustainable Software.	ICSE (1)	2015	["Haitao Steve Zhu", "Chaoren Lin", "Yu David Liu"]
Textual Analysis for Code Smell Detection.	ICSE (2)	2015	["Fabio Palomba"]
A Large Scale Study of License Usage on GitHub.	ICSE (2)	2015	["Christopher Vendome"]
Understanding Conflicts Arising from Collaborative Development.	ICSE (2)	2015	["Paola R. G. Accioly"]
A Comparative Study of Programming Languages in Rosetta Code.	ICSE (1)	2015	["Sebastian Nanz", "Carlo A. Furia"]
Deep Representations for Software Engineering.	ICSE (2)	2015	["Martin White"]
Automatic Categorization of Software Libraries Using Bytecode.	ICSE (2)	2015	["Javier Escobar-Avila"]
Post-Dominator Analysis for Precisely Handling Implicit Flows.	ICSE (2)	2015	["Abhishek Bichhawat"]
Revisiting the Impact of Classification Techniques on the Performance of Defect Prediction Models.	ICSE (1)	2015	["Baljinder Ghotra", "Shane McIntosh", "Ahmed E. Hassan"]
Casper: Using Ghosts to Debug Null Deferences with Dynamic Causality Traces.	ICSE (2)	2015	["Benoit Cornu"]
Poster: Static Detection of Configuration-Dependent Bugs in Configurable Software.	ICSE (2)	2015	["Jafar M. Al-Kofahi", "Lisong Guo", "Hung Viet Nguyen", "Hoan Anh Nguyen", "Tien N. Nguyen"]
Poster: Improving Cloud-Based Continuous Integration Environments.	ICSE (2)	2015	["Alessio Gambi", "Rostyslav Zabolotnyi", "Schahram Dustdar"]
Poster: Interactive and Collaborative Source Code Annotation.	ICSE (2)	2015	["Ryo Suzuki"]
Poster: Discovering Code Dependencies by Harnessing Developer's Activity.	ICSE (2)	2015	["Martin Konopka", "Pavol N\u00e1vrat", "M\u00e1ria Bielikov\u00e1"]
LACE2: Better Privacy-Preserving Data Sharing for Cross Project Defect Prediction.	ICSE (1)	2015	["Fayola Peters", "Tim Menzies", "Lucas Layman"]
Poster: Filtering Code Smells Detection Results.	ICSE (2)	2015	["Francesca Arcelli Fontana", "Vincenzo Ferme", "Marco Zanoni"]
Poster: Enhancing Partition Testing through Output Variation.	ICSE (2)	2015	["Huai Liu", "Pak-Lok Poon", "Tsong Yueh Chen"]
Poster: Segmentation Based Online Performance Problem Diagnosis.	ICSE (2)	2015	["Jingwen Zhou", "Zhenbang Chen", "Ji Wang"]
Poster: Symbolic Execution of MPI Programs.	ICSE (2)	2015	["Xianjin Fu", "Zhenbang Chen", "Hengbiao Yu", "Chun Huang", "Wei Dong", "Ji Wang"]
Poster: Automatically Fixing Real-World JavaScript Performance Bugs.	ICSE (2)	2015	["Marija Selakovic", "Michael Pradel"]
The Impact of Mislabelling on the Performance and Interpretation of Defect Prediction Models.	ICSE (1)	2015	["Chakkrit Tantithamthavorn", "Shane McIntosh", "Ahmed E. Hassan", "Akinori Ihara", "Ken-ichi Matsumoto"]
Poster: Dynamic Analysis Using JavaScript Proxies.	ICSE (2)	2015	["Laurent Christophe", "Coen De Roover", "Wolfgang De Meuter"]
Poster: Is Carmen Better than George? Testing the Exploratory Tester Using HCI Techniques.	ICSE (2)	2015	["Andrea Borg", "Chris Porter", "Mark Micallef"]
Poster: VIBeS, Transition System Mutation Made Easy.	ICSE (2)	2015	["Xavier Devroey", "Gilles Perrouin", "Pierre-Yves Schobbens", "Patrick Heymans"]
Poster: ProNat: An Agent-Based System Design for Programming in Spoken Natural Language.	ICSE (2)	2015	["Sebastian Weigelt", "Walter F. Tichy"]
Poster: Static Analysis of Concurrent Higher-Order Programs.	ICSE (2)	2015	["Quentin Stievenart", "Jens Nicolay", "Wolfgang De Meuter", "Coen De Roover"]
Poster: Conquering Uncertainty in Java Programming.	ICSE (2)	2015	["Takuya Fukamachi", "Naoyasu Ubayashi", "Shintaro Hosoai", "Yasutaka Kamei"]
ReCBuLC: Reproducing Concurrency Bugs Using Local Clocks.	ICSE (1)	2015	["Xiang Yuan", "Chenggang Wu", "Zhenjiang Wang", "Jianjun Li", "Pen-Chung Yew", "Jeff Huang", "Xiaobing Feng", "Yanyan Lan", "Yunji Chen", "Yong Guan"]
Poster: MAPP: The Berkeley Model and Algorithm Prototyping Platform.	ICSE (2)	2015	["Tianshi Wang", "Aadithya V. Karthik", "Bichen Wu", "Jaijeet Roychowdhury"]
Poster: An Efficient Equivalence Checking Method for Petri Net Based Models of Programs.	ICSE (2)	2015	["Soumyadip Bandyopadhyay", "Dipankar Sarkar", "Chittaranjan A. Mandal"]
Poster: Model-based Run-time Variability Resolution for Robotic Applications.	ICSE (2)	2015	["Luca Gherardi", "Nico Hochgeschwender"]
Poster: Tierless Programming in JavaScript.	ICSE (2)	2015	["Laure Philips", "Wolfgang De Meuter", "Coen De Roover"]
Poster: Software Development Risk Management: Using Machine Learning for Generating Risk Prompts.	ICSE (2)	2015	["Harry Raymond Joseph"]
Dynamic Generation of Likely Invariants for Multithreaded Programs.	ICSE (1)	2015	["Markus Kusano", "Arijit Chattopadhyay", "Chao Wang"]
Poster: Reasoning Based on Imperfect Context Data in Adaptive Security.	ICSE (2)	2015	["Sara Sartoli", "Akbar Siami Namin"]
Automated Planning for Self-Adaptive Systems.	ICSE (2)	2015	["Richard Gil"]
Understanding the Software Fault Introduction Process.	ICSE (2)	2015	["Laura Inozemtseva"]
GPredict: Generic Predictive Concurrency Analysis.	ICSE (1)	2015	["Jeff Huang", "Qingzhou Luo", "Grigore Rosu"]
Scalable Formal Verification of UML Models.	ICSE (2)	2015	["Mohammad Mehdi Pourhashem Kallehbasti"]
Scalability Studies on Selective Mutation Testing.	ICSE (2)	2015	["Jie Zhang"]
Qualitative Analysis of Knowledge Transfer in Pair Programming.	ICSE (2)	2015	["Franz Zieris"]
Graph-Based Statistical Language Model for Code.	ICSE (1)	2015	["Anh Tuan Nguyen", "Tien N. Nguyen"]
DIETs: Recommender Systems for Mobile API Developers.	ICSE (2)	2015	["Stefanie Beyer"]
Statistical Learning and Software Mining for Agent Based Simulation of Software Evolution.	ICSE (2)	2015	["Verena Honsel"]
Towards Model Driven Architecture and Analysis of System of Systems Access Control.	ICSE (2)	2015	["Jamal El Hachem"]
Discovering Information Explaining API Types Using Text Classification.	ICSE (1)	2015	["Gayane Petrosyan", "Martin P. Robillard", "Renato De Mori"]
A Unified Approach to Automatic Testing of Architectural Constraints.	ICSE (2)	2015	["Andrea Caracciolo"]
Safe Evolution Patterns for Software Product Lines.	ICSE (2)	2015	["Nicolas Dintzner"]
Strategies for Prioritizing Test Cases Generated Through Model-Based Testing Approaches.	ICSE (2)	2015	["Joao Felipe Silva Ouriques"]
How Can I Use This Method?	ICSE (1)	2015	["Laura Moreno", "Gabriele Bavota", "Massimiliano Di Penta", "Rocco Oliveto", "Andrian Marcus"]
Towards a Practical Security Analysis Methodology.	ICSE (2)	2015	["Alexander van Den Berghe"]
Measuring Software Developers' Perceived Difficulty with Biometric Sensors.	ICSE (2)	2015	["Sebastian C. Muller"]
Mining Patterns of Sensitive Data Usage.	ICSE (2)	2015	["Vitalii Avdiienko"]
Hercules: Reproducing Crashes in Real-World Application Binaries.	ICSE (1)	2015	["Van-Thuan Pham", "Wei Boon Ng", "Konstantin Rubinov", "Abhik Roychoudhury"]
Search-Based Migration of Model Variants to Software Product Line Architectures.	ICSE (2)	2015	["Wesley Klewerton Guez Assuncao"]
On the Architecture-Driven Development of Software-Intensive Systems-of-Systems.	ICSE (2)	2015	["Everton Cavalcante"]
CARAMEL: Detecting and Fixing Performance Problems That Have Non-Intrusive Fixes.	ICSE (1)	2015	["Adrian Nistor", "Po-Chun Chang", "Cosmin Radoi", "Shan Lu"]
Automatic Documentation Generation via Source Code Summarization.	ICSE (2)	2015	["Paul W. McBurney"]
A Declarative Foundation for Comprehensive History Querying.	ICSE (2)	2015	["Reinout Stevens"]
An Integrated Multi-Agent-Based Simulation Approach to Support Software Project Management.	ICSE (2)	2015	["Davy de Medeiros Baia"]
An Empirical Study on Real Bug Fixes.	ICSE (1)	2015	["Hao Zhong", "Zhendong Su"]
Towards Generation of Software Development Tasks.	ICSE (2)	2015	["C. Albert Thompson"]
Contributor's Performance, Participation Intentions, Its Influencers and Project Performance.	ICSE (2)	2015	["Ayushi Rastogi"]
Supporting Scientific SE Process Improvement.	ICSE (2)	2015	["Erika S. Mesh"]
Does the Failing Test Execute a Single or Multiple Faults? An Approach to Classifying Failing Tests.	ICSE (1)	2015	["Zhongxing Yu", "Chenggang Bai", "Kai-Yuan Cai"]
A Comprehensive Framework for the Development of Dynamic Smart Spaces.	ICSE (2)	2015	["Adnan Shahzada"]
Verification of Android Applications.	ICSE (2)	2015	["Heila van der Merwe"]
A Security Practices Evaluation Framework.	ICSE (2)	2015	["Patrick Morrison"]
Trivial Compiler Equivalence: A Large Scale Empirical Study of a Simple, Fast and Effective Equivalent Mutant Detection Technique.	ICSE (1)	2015	["Mike Papadakis", "Yue Jia", "Mark Harman", "Yves Le Traon"]
The Green Lab: Experimentation in Software Energy Efficiency.	ICSE (2)	2015	["Giuseppe Procaccianti", "Patricia Lago", "Antonio Vetro", "Daniel M\u00e9ndez Fern\u00e1ndez", "Roel Wieringa"]
Software Requirements Patterns - A State of the Art and the Practice.	ICSE (2)	2015	["Xavier Franch"]
Agile Project Management: From Self-Managing Teams to Large-Scale Development.	ICSE (2)	2015	["Tore Dyb\u00e5", "Torgeir Dings\u00f8yr"]
Software Engineering for Privacy in-the-Large.	ICSE (2)	2015	["Pauline Anthonysamy", "Awais Rashid"]
Dynamic Data Flow Testing of Object Oriented Systems.	ICSE (1)	2015	["Giovanni Denaro", "Alessandro Margara", "Mauro Pezz\u00e8", "Mattia Vivanti"]
The Use of Text Retrieval and Natural Language Processing in Software Engineering.	ICSE (2)	2015	["Venera Arnaoudova", "Sonia Haiduc", "Andrian Marcus", "Giuliano Antoniol"]
Exploration, Analysis, and Manipulation of Source Code Using srcML.	ICSE (2)	2015	["Jonathan I. Maletic", "Michael L. Collard"]
Reactive Programming: A Walkthrough.	ICSE (2)	2015	["Guido Salvaneschi", "Alessandro Margara", "Giordano Tamburrelli"]
Load Testing Large-Scale Software Systems.	ICSE (2)	2015	["Zhen Ming Jack Jiang"]
Big(ger) Data in Software Engineering.	ICSE (2)	2015	["Meiyappan Nagappan", "Mehdi Mirakhorli"]
The Art and Science of Analyzing Software Data; Quantitative Methods.	ICSE (2)	2015	["Tim Menzies", "Leandro L. Minku", "Fayola Peters"]
10th International Workshop on Automation of Software Test (AST 2015).	ICSE (2)	2015	["Rajesh Subramanyan", "Leonardo Mariani", "Dan Hao"]
1st International Workshop on Big Data Software Engineering (BIGDSE 2015).	ICSE (2)	2015	["Luciano Baresi", "Tim Menzies", "Andreas Metzger", "Thomas Zimmermann"]
3rd International Workshop on Conducting Empirical Studies in Industry (CESI 2015).	ICSE (2)	2015	["Xavier Franch", "Nazim H. Madhavji", "Carlos Henrique C. Duarte"]
8th International Workshop on Cooperative and Human Aspects of Software Engineering (CHASE 2015).	ICSE (2)	2015	["Andrew Begel", "Rafael Prikladnicki", "Yvonne Dittrich", "Cleidson R. B. de Souza", "Anita Sarma", "Sandeep Athavale"]
1st International Workshop on Complex faUlts and Failures in LargE Software Systems (COUFLESS 2015).	ICSE (2)	2015	["Mark Grechanik", "Javier Alonso", "Allen P. Nikora"]
2nd International Workshop on Context for Software Development (CSD 2015).	ICSE (2)	2015	["Kelly Blincoe", "Daniela Damian", "Giuseppe Valetto", "James D. Herbsleb"]
2nd International Workshop on Crowd Sourcing in Software Engineering (CSI-SE 2015).	ICSE (2)	2015	["Gordon Fraser", "Thomas D. LaToza", "Leonardo Mariani"]
3rd FME Workshop on Formal Methods in Software Engineering (FormaliSE 2015).	ICSE (2)	2015	["Stefania Gnesi", "Nico Plat"]
4th International Workshop on Games and Software Engineering (GAS 2015).	ICSE (2)	2015	["Judith Bishop", "Kendra M. L. Cooper", "Walt Scacchi", "Jim Whitehead"]
4th International Workshop on Green and Sustainable Software (GREENS 2015).	ICSE (2)	2015	["Maurizio Morisio", "Patricia Lago", "Niklaus Meyer", "Hausi A. M\u00fcller", "Giuseppe Scanniello"]
4th SEMAT Workshop on General Theory of Software Engineering (GTSE 2015).	ICSE (2)	2015	["Paul Ralph", "Gregor Engels", "Ivar Jacobson", "Michael Goedicke"]
7th International Workshop on Modeling in Software Engineering (MiSE 2015).	ICSE (2)	2015	["Jeff Gray", "Marsha Chechik", "Vinay Kulkarni", "Richard F. Paige"]
7th International Workshop on Principles of Engineering Service-Oriented and Cloud Systems (PESOS 2015).	ICSE (2)	2015	["Muhammad Ali Babar", "Hye-Young Paik", "Malolan Chetlur", "Michael Bauer", "Amir Molzam Sharifloo"]
5th International Workshop on Product LinE Approaches in Software Engineering PLE for a Sustainable Society (PLEASE 2015).	ICSE (2)	2015	["Julia Rubin", "Goetz Botterweck", "Andreas Pleuss", "David M. Weiss"]
4th International Workshop on Realizing AI Synergies in Software Engineering (RAISE 2015).	ICSE (2)	2015	["Burak Turhan", "Ayse Basar Bener", "Rachel Harrison", "Andriy Miransky", "\u00c7etin Meri\u00e7li", "Leandro L. Minku"]
2nd International Workshop on Rapid Continuous Software Engineering (RCoSE 2015).	ICSE (2)	2015	["Matthias Tichy", "Jan Bosch", "Michael Goedicke", "Brian Fitzgerald"]
3rd International Workshop on Release Engineering (RELENG 2015).	ICSE (2)	2015	["Bram Adams", "Stephany Bellomo", "Christian Bird", "Foutse Khomh", "Kim Moir"]
2nd International Workshop on Requirements Engineering and Testing (RET 2015).	ICSE (2)	2015	["Elizabeth Bjarnason", "Mirko Morandini", "Markus Borg", "Michael Unterkalmsteiner", "Michael Felderer", "Matthew Staats"]
Second International Workshop on Software Architecture and Metrics (SAM 2015).	ICSE (2)	2015	["Ipek Ozkaya", "Robert L. Nord", "Heiko Koziolek", "Paris Avgeriou"]
8th International Workshop on Search-Based Software Testing (SBST 2015).	ICSE (2)	2015	["Gregory Gay", "Giuliano Antoniol"]
SE4HPCS'15: The 2015 International Workshop on Software Engineering for High Performance Computing in Science.	ICSE (2)	2015	["Jeffrey C. Carver", "Neil Chue Hong", "Paolo Ciancarini"]
2nd International Workshop on Software Engineering Methods in Spreadsheets (SEMS 2015).	ICSE (2)	2015	["Felienne Hermans", "Richard F. Paige", "Peter Sestoft"]
2nd International Workshop on Software Engineering Research and Industrial Practice (SER&IP 2015).	ICSE (2)	2015	["Judith Bishop", "Rakesh Shukla", "Forrest Shull", "Sagar Sen"]
1st International Workshop on Software Engineering for Smart Cyber-Physical Systems (SEsCPS 2015).	ICSE (2)	2015	["Tom\u00e1s Bures", "Danny Weyns", "Mark Klein", "Rodolfo E. Haber"]
3rd International Workshop on Software Engineering for Systems-of-Systems (SESoS 2015).	ICSE (2)	2015	["Fl\u00e1vio Oquendo", "Paris Avgeriou", "Carlos E. Cuesta", "Khalil Drira", "Elisa Yumi Nakagawa", "Jos\u00e9 Carlos Maldonado", "Andrea Zisman"]
1st International Workshop on Software Protection (SPRO 2015).	ICSE (2)	2015	["Paolo Falcarin", "Brecht Wyseur"]
1st International Workshop on TEchnical and LEgal aspects of data pRIvacy and Security (TELERISE 2015).	ICSE (2)	2015	["Ilaria Matteucci", "Paolo Mori", "Marinella Petrocchi"]
5th International Workshop on the Twin Peaks of Requirements and Architecture (TwinPeaks 2015).	ICSE (2)	2015	["Matthias Galster", "Mehdi Mirakhorli"]
Workshop on Applications of Human Error Research to Improve Software Engineering (WAHESE 2015).	ICSE (2)	2015	["Gursimran S. Walia", "Jeffrey C. Carver", "Gary L. Bradshaw"]
6th International Workshop on Emerging Trends in Software Metrics (WETSoM 2015).	ICSE (2)	2015	["Steve Counsell", "Corrado Aaron Visaggio", "Roberto Tonelli", "Ewan D. Tempero"]
37th IEEE/ACM International Conference on Software Engineering, ICSE 2015, Florence, Italy, May 16-24, 2015, Volume 1.		2015	[]
37th IEEE/ACM International Conference on Software Engineering, ICSE 2015, Florence, Italy, May 16-24, 2015, Volume 2.		2015	[]
Cowboys, ankle sprains, and keepers of quality: how is video game development different from software development?	ICSE	2014	["Emerson R. Murphy-Hill", "Thomas Zimmermann", "Nachiappan Nagappan"]
Analyze this! 145 questions for data scientists in software engineering.	ICSE	2014	["Andrew Begel", "Thomas Zimmermann"]
The dimensions of software engineering success.	ICSE	2014	["Paul Ralph", "Paul Kelly"]
How do professionals perceive legacy systems and software modernization?	ICSE	2014	["Ravi Khadka", "Belfrit V. Batlajery", "Amir Saeidi", "Slinger Jansen", "Jurriaan Hage"]
SimRT: an automated framework to support regression testing for data races.	ICSE	2014	["Tingting Yu", "Witawas Srisa-an", "Gregg Rothermel"]
